customer_id,credit_score,country,gender,age,tenure_years,balance,num_products,has_credit_card,is_active_member,estimated_salary,churned,complained,satisfaction_score,card_type,points_earned,surname_hash,credit_score_band,age_band,balance_tier,tenure_band,engagement_score
15798470,764,Spain,Female,48,1,75990.97,1,True,False,158323.81,True,True,2,Diamond,298,1632beec2d,Very Good,46-55,Under 100k,0-2 yrs,1
15760880,513,France,Male,29,10,0.0,2,False,True,25514.77,False,False,5,Gold,536,3b12b1d4a8,Poor,26-35,Zero Balance,9-10 yrs,2
15616929,730,Spain,Male,62,5,112181.08,1,False,True,61513.87,False,False,4,Diamond,916,3094583287,Good,56-65,100k+,3-5 yrs,1
15758775,820,Spain,Male,34,10,97208.46,1,True,True,59553.34,False,False,2,Gold,827,3b5de12693,Exceptional,26-35,Under 100k,9-10 yrs,2
15663386,597,Spain,Female,26,7,0.0,2,True,False,110253.2,False,False,4,Silver,235,19883f8982,Fair,26-35,Zero Balance,6-8 yrs,2
15621267,637,France,Male,32,5,0.0,1,False,False,148769.08,False,False,2,Gold,491,b83a791d52,Fair,26-35,Zero Balance,3-5 yrs,0
15720509,696,France,Male,34,9,150856.79,1,False,True,8236.78,False,False,3,Gold,572,b9760394f7,Good,26-35,100k+,9-10 yrs,1
15693322,635,Germany,Female,37,9,146748.07,1,False,True,11407.58,False,False,1,Silver,219,0cbb8d274e,Fair,36-45,100k+,9-10 yrs,1
15589544,673,Spain,Female,57,4,0.0,2,True,True,49684.09,False,False,1,Silver,428,75df8a454a,Good,56-65,Zero Balance,3-5 yrs,3
15772030,662,Spain,Male,33,3,0.0,2,False,True,68064.83,False,False,2,Gold,603,f1e9a83ddc,Fair,26-35,Zero Balance,3-5 yrs,2
15693337,683,Spain,Male,41,0,148863.17,1,True,True,163911.32,False,False,2,Gold,295,7e084d72f2,Good,36-45,100k+,0-2 yrs,2
15676571,850,France,Male,55,6,0.0,1,True,False,944.41,True,True,1,Diamond,583,9af7981dd3,Exceptional,46-55,Zero Balance,6-8 yrs,1
15701392,815,Spain,Male,28,6,0.0,2,False,True,185547.71,False,False,2,Silver,276,009355cc48,Exceptional,26-35,Zero Balance,6-8 yrs,2
15741092,671,Spain,Male,34,10,153360.02,1,True,False,140509.86,False,False,4,Silver,761,8089e09a62,Good,26-35,100k+,9-10 yrs,1
15643865,601,France,Female,40,3,92055.36,1,False,True,164652.02,True,True,5,Gold,543,46beb52d77,Fair,36-45,Under 100k,3-5 yrs,1
15769389,709,Germany,Female,39,9,124723.92,1,True,False,73641.86,False,False,2,Silver,526,97315d176e,Good,36-45,100k+,9-10 yrs,1
15807768,702,Germany,Male,28,1,103033.83,1,True,True,40321.87,False,False,2,Platinum,894,89f2f8d8ad,Good,26-35,100k+,0-2 yrs,2
15801630,558,France,Male,40,6,0.0,2,True,False,173844.89,False,False,2,Platinum,271,2647055118,Poor,36-45,Zero Balance,6-8 yrs,2
15705034,691,Spain,Male,40,1,0.0,2,True,True,145613.17,False,False,2,Diamond,878,5cc8ce4282,Good,36-45,Zero Balance,0-2 yrs,3
15763107,700,France,Female,30,9,0.0,1,True,True,174971.64,False,False,4,Diamond,894,117361268a,Good,26-35,Zero Balance,9-10 yrs,2
15667085,667,France,Male,33,4,0.0,2,True,True,131834.75,False,False,5,Diamond,835,71271e3c3c,Fair,26-35,Zero Balance,3-5 yrs,3
15647008,624,Germany,Male,54,3,116726.22,1,True,False,110498.1,True,True,5,Platinum,710,f84f9ac83e,Fair,46-55,100k+,3-5 yrs,1
15584505,580,France,Female,23,5,113923.81,2,False,False,196241.43,False,False,4,Platinum,590,21f5358c1f,Fair,18-25,100k+,3-5 yrs,1
15748068,571,Spain,Female,31,3,0.0,2,True,True,194667.92,False,False,2,Platinum,492,bee11462fe,Poor,26-35,Zero Balance,3-5 yrs,3
15663964,561,France,Male,37,5,0.0,2,True,False,83093.25,False,False,5,Platinum,650,bfb6624991,Poor,36-45,Zero Balance,3-5 yrs,2
15782311,529,France,Male,28,9,0.0,2,True,True,52545.24,False,False,2,Gold,572,5952e84e40,Poor,26-35,Zero Balance,9-10 yrs,3
15588197,670,France,Male,36,7,0.0,2,False,False,59571.5,False,False,2,Diamond,871,dc287b8082,Good,36-45,Zero Balance,6-8 yrs,1
15610105,666,Germany,Female,21,1,121827.43,2,True,True,99818.31,False,False,2,Diamond,516,fd96a8e09b,Fair,18-25,100k+,0-2 yrs,3
15606133,628,Spain,Male,42,7,0.0,2,False,True,172967.87,False,False,2,Silver,283,41ba2e0b77,Fair,36-45,Zero Balance,6-8 yrs,2
15599403,577,France,Male,60,10,125389.7,2,True,True,178616.73,False,False,2,Gold,309,00c1e468e4,Poor,56-65,100k+,9-10 yrs,3
15648225,652,Spain,Female,38,1,103895.31,1,False,True,159649.44,False,False,3,Silver,607,7216ad01f1,Fair,36-45,100k+,0-2 yrs,1
15608406,678,France,Male,26,5,111128.04,1,True,False,60941.27,True,True,5,Silver,292,ecdc074670,Good,26-35,100k+,3-5 yrs,1
15633378,692,Spain,Female,49,9,0.0,2,True,False,178342.63,False,False,1,Platinum,373,064d1f80cc,Good,46-55,Zero Balance,9-10 yrs,2
15664759,675,Spain,Male,32,10,0.0,2,True,False,191545.65,False,False,3,Gold,610,139dad6dd7,Good,26-35,Zero Balance,9-10 yrs,2
15625545,712,Spain,Male,52,9,0.0,1,True,True,117977.45,True,True,1,Gold,294,4bce28b1fa,Good,46-55,Zero Balance,9-10 yrs,2
15772148,639,Germany,Female,37,5,151242.48,1,False,True,49637.65,False,False,3,Gold,776,ff5aa449aa,Fair,36-45,100k+,3-5 yrs,1
15810829,618,France,Male,48,7,0.0,1,True,False,13921.82,True,True,3,Platinum,777,50c1404066,Fair,46-55,Zero Balance,6-8 yrs,1
15731669,554,France,Male,39,2,129709.62,1,True,False,173197.12,False,False,1,Platinum,313,d575d0aff9,Poor,36-45,100k+,0-2 yrs,1
15738634,533,France,Male,47,9,83347.25,1,True,True,137696.25,False,False,5,Platinum,418,3be835c58e,Poor,46-55,Under 100k,9-10 yrs,2
15737571,540,Spain,Female,28,6,84121.04,1,False,True,80698.54,False,False,3,Silver,939,46417b8f74,Poor,26-35,Under 100k,6-8 yrs,1
15667602,704,Spain,Male,33,3,0.0,2,True,False,73018.74,False,False,4,Gold,697,e17e9875a2,Good,26-35,Zero Balance,3-5 yrs,2
15684147,678,France,Male,43,5,102338.19,1,True,True,79649.62,False,False,3,Platinum,859,e4c91171e3,Good,36-45,100k+,3-5 yrs,2
15789874,712,France,Female,29,3,87375.78,2,False,False,166194.53,False,False,2,Silver,584,1c8e2c2ba9,Good,26-35,Under 100k,3-5 yrs,1
15757952,651,France,Male,44,2,0.0,3,True,False,102530.35,True,True,2,Gold,992,02570398d4,Fair,36-45,Zero Balance,0-2 yrs,2
15698732,789,Germany,Male,51,3,104677.09,1,True,False,74265.38,False,False,1,Diamond,759,9f759d1437,Very Good,46-55,100k+,3-5 yrs,1
15714355,775,Germany,Male,32,8,121669.23,1,False,True,125898.39,False,False,3,Silver,541,91249fea1f,Very Good,26-35,100k+,6-8 yrs,1
15599090,564,Germany,Male,40,7,108407.34,1,True,True,83681.2,False,False,1,Silver,370,a5c6f3e7f1,Poor,36-45,100k+,6-8 yrs,2
15762048,841,Germany,Female,33,7,154969.79,2,True,True,99505.75,False,False,3,Platinum,907,3be835c58e,Exceptional,26-35,100k+,6-8 yrs,3
15790596,850,Spain,Male,39,0,141829.67,1,True,True,92748.16,False,False,3,Diamond,520,af8875942f,Exceptional,36-45,100k+,0-2 yrs,2
15609623,637,France,Female,63,5,0.0,1,True,False,28092.77,True,True,1,Platinum,252,9592955c54,Fair,56-65,Zero Balance,3-5 yrs,1
15711901,500,France,Male,45,2,109162.82,1,True,True,126145.08,False,False,5,Platinum,277,5e7b6459ef,Poor,36-45,100k+,0-2 yrs,2
15779809,655,France,Male,44,8,87471.63,1,False,True,188593.98,False,False,4,Silver,712,1fcddbaecd,Fair,36-45,Under 100k,6-8 yrs,1
15729018,666,France,Female,33,2,147229.65,1,True,True,56410.17,False,False,3,Silver,509,dbadfc8814,Fair,26-35,100k+,0-2 yrs,2
15698246,658,France,Female,24,2,0.0,2,True,True,84694.49,False,False,3,Platinum,698,456a845d1b,Fair,18-25,Zero Balance,0-2 yrs,3
15712409,749,Germany,Male,66,6,182532.23,2,True,True,195429.92,False,False,2,Gold,283,6cc87e8065,Very Good,65+,100k+,6-8 yrs,3
15758306,654,France,Male,32,6,0.0,2,True,True,137898.57,False,False,5,Silver,311,6d24684035,Fair,26-35,Zero Balance,6-8 yrs,3
15621435,623,France,Female,39,1,160903.2,1,False,False,78774.36,False,False,5,Platinum,633,8117874187,Fair,36-45,100k+,0-2 yrs,0
15566295,761,France,Female,33,6,138053.79,2,True,False,148779.41,False,False,1,Platinum,985,9fcbeb645a,Very Good,26-35,100k+,6-8 yrs,2
15569098,627,France,Male,44,6,153548.12,1,False,False,35300.08,True,True,2,Diamond,740,5f03fb03c6,Fair,36-45,100k+,6-8 yrs,0
15662532,757,Germany,Male,31,8,149085.9,2,True,True,197077.36,False,False,2,Silver,376,0fbbc4a47c,Very Good,26-35,100k+,6-8 yrs,3
15664001,695,Germany,Female,53,8,95231.91,1,False,False,70140.8,True,True,4,Silver,402,1415c94f10,Good,46-55,Under 100k,6-8 yrs,0
15703437,726,France,Male,34,3,0.0,2,True,False,196288.46,False,False,3,Platinum,544,8a4bf7a3c0,Good,26-35,Zero Balance,3-5 yrs,2
15708003,587,Spain,Male,41,8,85109.21,1,True,False,1557.82,False,False,4,Gold,318,d3a75353fd,Fair,36-45,Under 100k,6-8 yrs,1
15599452,605,Germany,Female,43,8,125338.8,2,True,False,23970.13,False,False,2,Silver,998,6671ee1dad,Fair,36-45,100k+,6-8 yrs,2
15719793,850,Spain,Male,62,5,0.0,2,True,True,180243.56,False,False,5,Gold,324,4d7b2cc541,Exceptional,56-65,Zero Balance,3-5 yrs,3
15771580,850,France,Female,38,0,106831.69,1,False,True,148977.72,False,False,1,Silver,658,f600fff1dc,Exceptional,36-45,100k+,0-2 yrs,1
15732268,751,France,Male,29,3,159597.45,1,True,False,39934.41,False,False,5,Platinum,791,7f4a1e5bff,Very Good,26-35,100k+,3-5 yrs,1
15722350,627,Germany,Female,37,7,147361.57,1,True,True,133031.96,False,False,1,Diamond,916,21c4bbd5d4,Fair,36-45,100k+,6-8 yrs,2
15611371,736,France,Male,43,4,176134.54,1,True,True,52856.88,False,False,2,Gold,266,ba0f115caa,Good,36-45,100k+,3-5 yrs,2
15673584,652,France,Female,74,5,0.0,2,True,True,937.15,False,False,5,Gold,286,8e80b2b4b2,Fair,65+,Zero Balance,3-5 yrs,3
15636396,627,France,Female,35,7,0.0,2,False,True,193022.44,False,False,1,Gold,978,502ae19740,Fair,26-35,Zero Balance,6-8 yrs,2
15706170,636,France,Male,34,1,84055.43,1,False,False,37490.84,False,False,2,Diamond,934,2bd4fdcb03,Fair,26-35,Under 100k,0-2 yrs,0
15725478,775,France,Male,60,7,0.0,2,True,True,111558.7,False,False,1,Silver,830,14d2851e72,Very Good,56-65,Zero Balance,6-8 yrs,3
15654562,850,Spain,Female,45,5,174088.3,4,True,False,5669.31,True,True,1,Gold,240,1bb657fb6e,Exceptional,36-45,100k+,3-5 yrs,2
15737509,850,Spain,Male,34,8,199229.14,1,False,False,68106.29,False,False,3,Silver,850,5b499c7da3,Exceptional,26-35,100k+,6-8 yrs,0
15690796,516,France,Male,37,8,0.0,1,True,False,101834.58,False,False,3,Platinum,703,c6df249c00,Poor,36-45,Zero Balance,6-8 yrs,1
15716728,513,Spain,Female,42,10,0.0,2,False,True,73151.25,False,False,5,Diamond,809,4a83797ec3,Poor,36-45,Zero Balance,9-10 yrs,2
15605665,673,Germany,Female,69,3,78833.15,2,True,True,37196.15,False,False,1,Silver,795,aa502faa05,Good,65+,Under 100k,3-5 yrs,3
15748481,564,France,Female,27,6,0.0,1,False,False,7819.76,False,False,5,Platinum,602,ed932f5cdd,Poor,26-35,Zero Balance,6-8 yrs,0
15757777,636,France,Female,35,2,0.0,2,True,True,23129.46,False,False,5,Diamond,798,cebec4df1f,Fair,26-35,Zero Balance,0-2 yrs,3
15747808,712,France,Male,29,3,102540.61,1,True,True,189680.79,False,False,1,Platinum,415,55e7ef3c2c,Good,26-35,100k+,3-5 yrs,2
15810593,568,France,Male,51,4,0.0,3,True,True,66586.56,False,False,2,Silver,573,add913c2c3,Poor,46-55,Zero Balance,3-5 yrs,3
15693376,741,Spain,Male,43,0,0.0,2,True,True,2920.63,True,True,1,Silver,242,fd55391215,Very Good,36-45,Zero Balance,0-2 yrs,3
15579808,754,Germany,Female,39,8,129401.87,1,True,True,87684.93,False,False,2,Gold,591,8d9e297189,Very Good,36-45,100k+,6-8 yrs,2
15598275,709,France,Female,32,7,0.0,2,True,True,199418.02,False,False,5,Gold,529,1db227bfa4,Good,26-35,Zero Balance,6-8 yrs,3
15737080,510,France,Female,32,1,0.0,2,False,True,28515.17,False,False,4,Silver,523,619a3e7be1,Poor,26-35,Zero Balance,0-2 yrs,2
15668580,716,Spain,Male,33,2,0.0,2,True,True,92916.53,False,False,1,Platinum,531,f79b561400,Good,26-35,Zero Balance,0-2 yrs,3
15569438,607,Germany,Male,36,10,106702.94,2,False,False,198313.69,False,False,1,Silver,519,d77b6bd088,Fair,36-45,100k+,9-10 yrs,1
15675842,656,Spain,Male,26,4,139584.57,1,True,False,36308.93,False,False,4,Silver,641,8f85db6d8a,Fair,26-35,100k+,3-5 yrs,1
15577587,550,Germany,Male,52,5,121016.23,1,True,True,41730.37,True,True,3,Diamond,592,f79979bf40,Poor,46-55,100k+,3-5 yrs,2
15625592,486,France,Male,26,2,0.0,2,True,True,31399.4,False,False,4,Platinum,551,59cc0fc7e9,Poor,26-35,Zero Balance,0-2 yrs,3
15635141,598,Germany,Male,59,8,118210.42,2,False,False,60192.14,True,True,4,Diamond,622,716545ea58,Fair,56-65,100k+,6-8 yrs,1
15642570,675,Spain,Male,35,8,0.0,2,True,False,29062.25,False,False,2,Platinum,329,626928c4f8,Good,26-35,Zero Balance,6-8 yrs,2
15702175,755,France,Female,29,4,148654.84,2,True,True,28805.09,False,False,1,Gold,519,e8dc79da17,Very Good,26-35,100k+,3-5 yrs,3
15677785,656,Spain,Male,32,5,136963.12,1,True,False,133814.28,False,False,1,Gold,995,087bedc924,Fair,26-35,100k+,3-5 yrs,1
15786153,644,Germany,Male,47,9,137774.11,2,True,False,151902.78,False,False,5,Silver,499,630baf3d0d,Fair,46-55,100k+,9-10 yrs,2
15759499,598,France,Female,32,4,111156.52,1,True,True,167376.26,False,False,1,Silver,219,0188a117cb,Fair,26-35,100k+,3-5 yrs,2
15659568,850,Spain,Female,31,3,121237.65,1,True,True,31022.56,False,False,3,Platinum,610,7a8fe6d47b,Exceptional,26-35,100k+,3-5 yrs,2
15715597,679,France,Male,36,1,97234.58,1,True,False,188997.08,False,False,1,Diamond,597,7bcc24e15a,Good,36-45,Under 100k,0-2 yrs,1
15610147,632,France,Male,60,2,0.0,2,False,True,2085.32,False,False,4,Silver,350,56c6eafbe6,Fair,56-65,Zero Balance,0-2 yrs,2
15802362,550,Spain,Male,45,0,0.0,2,False,True,70399.71,False,False,1,Silver,733,60221e2630,Poor,36-45,Zero Balance,0-2 yrs,2
15660524,572,Germany,Female,54,9,97382.53,1,True,True,195771.95,False,False,3,Gold,316,02f9033b0e,Poor,46-55,Under 100k,9-10 yrs,2
15747168,626,Germany,Female,47,2,103108.8,1,False,True,166475.44,True,True,3,Gold,279,9fcbeb645a,Fair,46-55,100k+,0-2 yrs,1
15796910,625,Spain,Female,57,7,0.0,1,False,False,84106.17,True,True,1,Silver,674,dc224aa9cb,Fair,56-65,Zero Balance,6-8 yrs,0
15707674,515,France,Female,58,2,131852.81,1,True,False,81436.68,True,True,1,Silver,929,11892535c7,Poor,56-65,100k+,0-2 yrs,1
15565706,612,Spain,Male,35,1,0.0,1,True,True,83256.26,True,True,1,Silver,298,f9a5a38c46,Fair,26-35,Zero Balance,0-2 yrs,2
15587596,628,Spain,Female,39,8,107553.33,1,True,False,117523.41,False,False,4,Diamond,256,5b499c7da3,Fair,36-45,100k+,6-8 yrs,1
15751943,529,Spain,Female,43,5,0.0,2,False,False,79476.63,False,False,4,Gold,400,d77b6bd088,Poor,36-45,Zero Balance,3-5 yrs,1
15621227,668,Germany,Female,46,7,161806.09,1,True,True,173052.19,False,False,4,Gold,794,dcfe8ae86a,Fair,46-55,100k+,6-8 yrs,2
15757588,526,France,Male,30,9,0.0,2,False,False,100995.68,False,False,1,Platinum,518,b16370a17f,Poor,26-35,Zero Balance,9-10 yrs,1
15640922,791,France,Female,52,7,0.0,1,True,True,122782.5,False,False,2,Diamond,450,5a1c6946ec,Very Good,46-55,Zero Balance,6-8 yrs,2
15567557,573,France,Male,27,2,128243.03,1,True,True,11631.34,False,False,2,Diamond,383,7726a438c1,Poor,26-35,100k+,0-2 yrs,2
15670103,565,France,Female,38,5,126645.13,1,True,True,168303.55,False,False,1,Diamond,366,e82772c18e,Poor,36-45,100k+,3-5 yrs,2
15720929,604,France,Female,47,8,62094.71,3,False,False,9308.1,True,True,5,Platinum,430,b512a7e0cd,Fair,46-55,Under 100k,6-8 yrs,1
15732774,656,France,Male,37,7,112291.34,1,True,False,153157.97,False,False,5,Silver,722,619a3e7be1,Fair,36-45,100k+,6-8 yrs,1
15628558,447,France,Female,44,5,89188.83,1,True,True,75408.24,False,False,1,Platinum,909,fd92d952db,Poor,36-45,Under 100k,3-5 yrs,2
15729201,682,France,Male,55,9,0.0,1,True,False,153356.8,True,True,5,Diamond,294,0659179b1a,Good,46-55,Zero Balance,9-10 yrs,1
15731117,437,Spain,Male,28,2,109161.25,1,True,False,152987.42,False,False,1,Gold,811,8d8b21c622,Poor,26-35,100k+,0-2 yrs,1
15615207,792,Spain,Male,47,0,0.0,1,True,True,5557.88,True,True,4,Diamond,445,d82d7a6876,Very Good,46-55,Zero Balance,0-2 yrs,2
15773512,627,Spain,Female,25,4,0.0,1,True,True,194313.93,False,False,5,Silver,992,411153ffc6,Fair,18-25,Zero Balance,3-5 yrs,2
15572145,767,France,Female,34,8,0.0,2,True,False,94767.77,False,False,1,Gold,911,f076060a5d,Very Good,26-35,Zero Balance,6-8 yrs,2
15642710,686,France,Male,26,7,0.0,2,True,False,1540.89,False,False,3,Diamond,414,2279508282,Good,26-35,Zero Balance,6-8 yrs,2
15574213,789,France,Female,53,1,158271.74,1,True,True,5036.39,True,True,1,Silver,296,fb7961d139,Very Good,46-55,100k+,0-2 yrs,2
15718852,794,France,Male,56,9,96951.21,1,True,True,71776.76,False,False,2,Platinum,694,fac984a0eb,Very Good,56-65,Under 100k,9-10 yrs,2
15583840,587,Germany,Male,35,5,121863.61,1,True,True,23481.69,True,True,2,Diamond,260,390ebdbec3,Fair,26-35,100k+,3-5 yrs,2
15782418,589,Germany,Female,19,9,83495.11,1,True,True,143022.31,True,True,4,Gold,747,ccfd37a495,Fair,18-25,Under 100k,9-10 yrs,2
15813504,543,Germany,Female,25,1,146566.01,1,False,True,161407.48,False,False,3,Platinum,706,f662c0c602,Poor,18-25,100k+,0-2 yrs,1
15711314,589,Spain,Female,45,1,0.0,1,False,False,125939.22,True,True,4,Silver,300,8d8b21c622,Fair,36-45,Zero Balance,0-2 yrs,0
15621064,701,Germany,Male,23,5,186101.18,2,True,True,76611.33,False,False,4,Silver,908,f03247d1c4,Good,18-25,100k+,3-5 yrs,3
15627847,850,France,Male,40,6,0.0,1,True,False,136985.08,True,True,1,Diamond,268,051490b552,Exceptional,36-45,Zero Balance,6-8 yrs,1
15588090,726,Germany,Female,51,8,107494.86,2,True,False,140937.91,True,True,2,Platinum,794,31e2e30bdb,Good,46-55,100k+,6-8 yrs,2
15735270,767,Spain,Male,47,2,0.0,1,True,False,48161.18,True,True,3,Gold,580,278735b928,Very Good,46-55,Zero Balance,0-2 yrs,1
15671804,648,Spain,Male,36,8,146943.38,2,True,True,130041.45,False,False,3,Gold,780,96a4e20b4e,Fair,36-45,100k+,6-8 yrs,3
15753215,651,Spain,Female,36,8,0.0,2,True,False,91652.43,False,False,3,Silver,823,f3b0be7a73,Fair,36-45,Zero Balance,6-8 yrs,2
15789941,633,France,Female,36,6,125130.28,1,False,False,125961.48,False,False,5,Gold,465,211b8f90e3,Fair,36-45,100k+,6-8 yrs,0
15691061,740,France,Female,37,9,0.0,2,True,True,73225.31,False,False,3,Platinum,658,87da29ceb8,Very Good,36-45,Zero Balance,9-10 yrs,3
15808326,592,France,Female,34,9,0.0,2,True,True,20460.2,False,False,4,Diamond,813,ab340360c9,Fair,26-35,Zero Balance,9-10 yrs,3
15566660,670,France,Female,41,10,0.0,3,True,False,81602.02,False,False,4,Diamond,378,47b57de0c8,Good,36-45,Zero Balance,9-10 yrs,2
15778947,628,France,Male,36,3,0.0,2,True,True,8742.91,False,False,4,Platinum,276,7fe5df9cac,Fair,36-45,Zero Balance,3-5 yrs,3
15632977,745,France,Male,47,5,0.0,2,False,False,145789.71,False,False,1,Platinum,637,5d0478fb14,Very Good,46-55,Zero Balance,3-5 yrs,1
15591747,705,France,Male,32,3,0.0,2,False,False,129576.99,False,False,2,Diamond,789,948341d56b,Good,26-35,Zero Balance,3-5 yrs,1
15567335,559,France,Female,42,7,0.0,2,True,True,190040.29,False,False,3,Diamond,822,ab9a4508a8,Poor,36-45,Zero Balance,6-8 yrs,3
15609299,595,France,Male,29,6,150685.79,1,True,False,87771.06,False,False,4,Silver,480,1851c13929,Fair,26-35,100k+,6-8 yrs,1
15669945,492,France,Male,35,4,141359.37,2,True,False,39519.53,False,False,3,Platinum,807,502ae19740,Poor,26-35,100k+,3-5 yrs,2
15736271,498,France,Female,29,9,0.0,1,True,False,190035.83,False,False,4,Gold,505,f7ddc02d6e,Poor,26-35,Zero Balance,9-10 yrs,1
15710390,655,France,Female,39,6,94631.26,2,True,True,148948.52,False,False,5,Platinum,315,e2b93d5c28,Fair,36-45,Under 100k,6-8 yrs,3
15756481,636,France,Female,39,3,118336.14,1,True,False,184691.77,False,False,3,Gold,349,2c3aaefea8,Fair,36-45,100k+,3-5 yrs,1
15736730,634,France,Female,45,2,0.0,1,True,True,143458.31,False,False,3,Diamond,863,5ca8f3b688,Fair,36-45,Zero Balance,0-2 yrs,2
15626040,793,Spain,Male,63,0,0.0,2,False,True,27166.75,False,False,1,Gold,529,597d0dd6aa,Very Good,56-65,Zero Balance,0-2 yrs,2
15746553,526,Germany,Male,50,5,124233.24,1,False,True,159456.87,True,True,5,Silver,577,70dbad3b62,Poor,46-55,100k+,3-5 yrs,1
15622518,768,France,Female,26,5,51116.26,1,True,True,70454.79,True,True,4,Platinum,992,0170bd4abe,Very Good,26-35,Under 100k,3-5 yrs,2
15684908,540,Germany,Male,64,1,91869.69,1,False,True,95421.0,False,False,5,Silver,466,064d1f80cc,Poor,56-65,Under 100k,0-2 yrs,1
15569446,732,France,Female,34,8,122338.43,2,True,False,187985.85,False,False,1,Platinum,254,62afcc7465,Good,26-35,100k+,6-8 yrs,2
15777504,617,France,Female,30,8,0.0,1,True,True,92621.9,False,False,3,Gold,829,13de4dfb49,Fair,26-35,Zero Balance,6-8 yrs,2
15677906,637,Spain,Female,54,5,0.0,1,False,True,150836.98,False,False,2,Platinum,259,7f2969ddbd,Fair,46-55,Zero Balance,3-5 yrs,1
15703292,573,France,Male,26,8,86270.93,2,True,True,90177.3,False,False,5,Gold,430,a2e327a282,Poor,26-35,Under 100k,6-8 yrs,3
15712938,531,France,Male,44,3,0.0,2,True,True,34416.79,False,False,5,Platinum,924,254f843930,Poor,36-45,Zero Balance,3-5 yrs,3
15631359,489,France,Female,38,5,117289.92,1,False,False,85231.88,False,False,2,Gold,655,545186cd9d,Poor,36-45,100k+,3-5 yrs,0
15720847,601,France,Male,35,2,0.0,2,True,True,118983.18,False,False,5,Platinum,552,b2586a6cef,Fair,26-35,Zero Balance,0-2 yrs,3
15787830,452,Germany,Male,33,7,153663.27,1,True,False,111868.23,False,False,4,Silver,294,ceb32b9393,Poor,26-35,100k+,6-8 yrs,1
15599869,728,Spain,Female,29,1,0.0,1,True,True,83056.22,False,False,2,Platinum,300,06df50ccaa,Good,26-35,Zero Balance,0-2 yrs,2
15592078,590,Germany,Female,27,8,123599.49,2,True,False,1676.92,False,False,1,Silver,971,d40776fedc,Fair,26-35,100k+,6-8 yrs,2
15596228,490,France,Male,29,4,0.0,2,True,False,32089.57,False,False,4,Silver,824,b8bf5c86c7,Poor,26-35,Zero Balance,3-5 yrs,2
15578462,596,Spain,Female,76,9,134208.25,1,True,True,13455.43,False,False,5,Diamond,374,b9760394f7,Fair,65+,100k+,9-10 yrs,2
15756894,635,France,Male,29,1,0.0,1,False,True,24865.54,False,False,1,Gold,798,a627d11a61,Fair,26-35,Zero Balance,0-2 yrs,1
15796167,782,Germany,Male,35,7,98556.89,2,True,False,117644.36,False,False,2,Diamond,625,c57a183476,Very Good,26-35,Under 100k,6-8 yrs,2
15664808,790,Spain,Female,37,3,0.0,3,False,False,98897.32,False,False,3,Platinum,772,6b2f22fb7e,Very Good,36-45,Zero Balance,3-5 yrs,1
15664555,587,France,Male,40,2,0.0,4,False,True,106174.7,True,True,2,Platinum,826,ee01fa3ba9,Fair,36-45,Zero Balance,0-2 yrs,2
15607278,794,Spain,Female,46,8,134593.79,1,True,True,46386.37,False,False,4,Diamond,351,7a431f35ef,Very Good,46-55,100k+,6-8 yrs,2
15585222,515,France,Male,41,8,0.0,2,True,True,185054.14,False,False,5,Diamond,547,b987b5d25f,Poor,36-45,Zero Balance,6-8 yrs,3
15750299,746,Spain,Male,24,10,68781.82,1,False,True,47997.39,False,False,1,Silver,282,f600fff1dc,Very Good,18-25,Under 100k,9-10 yrs,1
15761294,667,Germany,Female,56,8,137464.04,1,True,False,130846.79,True,True,3,Platinum,235,505843b668,Fair,56-65,100k+,6-8 yrs,1
15810454,709,France,Male,32,4,147307.91,1,False,True,40861.55,False,False,4,Platinum,556,f58e4a6490,Good,26-35,100k+,3-5 yrs,1
15673984,536,France,Female,35,8,0.0,1,True,False,171840.24,True,True,1,Silver,418,cdd694f871,Poor,26-35,Zero Balance,6-8 yrs,1
15609319,711,France,Female,41,3,145754.91,1,True,True,101455.07,False,False,3,Platinum,244,81f1657587,Good,36-45,100k+,3-5 yrs,2
15709941,753,France,Male,46,8,0.0,3,True,False,90747.94,True,True,2,Platinum,497,5952e84e40,Very Good,46-55,Zero Balance,6-8 yrs,2
15580252,748,France,Male,44,4,112610.77,1,False,True,2048.55,False,False,3,Gold,315,ee996ebac5,Very Good,36-45,100k+,3-5 yrs,1
15741275,623,France,Female,57,7,71481.79,2,True,True,84421.34,False,False,3,Diamond,847,3be835c58e,Fair,56-65,Under 100k,6-8 yrs,3
15707132,465,France,Male,33,5,0.0,2,False,True,78698.09,False,False,5,Gold,1000,a830d7f709,Poor,26-35,Zero Balance,3-5 yrs,2
15600708,640,Spain,Female,34,3,77826.8,1,True,True,168544.85,False,False,4,Diamond,329,c7e543ca0e,Fair,26-35,Under 100k,3-5 yrs,2
15804787,562,France,Male,75,5,87140.85,1,True,True,39351.64,False,False,4,Gold,389,5c4071971a,Poor,65+,Under 100k,3-5 yrs,2
15690021,502,Germany,Female,42,0,132002.7,1,False,True,28204.98,True,True,3,Silver,403,39d3a2e969,Poor,36-45,100k+,0-2 yrs,1
15763895,536,France,Male,32,7,178011.5,2,True,False,22375.14,False,False,4,Gold,454,6cb0092c85,Poor,26-35,100k+,6-8 yrs,2
15623478,670,Germany,Female,32,4,102954.68,2,False,True,134942.45,False,False,5,Silver,244,b45ae448f9,Good,26-35,100k+,3-5 yrs,2
